,0
0,0.1400986611843109
1,0.13894245028495789
2,0.13823029398918152
3,0.13732779026031494
4,0.13687995076179504
5,0.13671192526817322
6,0.13692119717597961
7,0.13639488816261292
8,0.13616597652435303
9,0.13647617399692535
10,0.13676533102989197
11,0.13666000962257385
12,0.13761864602565765
13,0.14156067371368408
14,0.1365252435207367
15,0.13812559843063354
16,0.13845330476760864
17,0.1342773288488388
18,0.13732826709747314
19,0.13839319348335266
20,0.14143028855323792
21,0.13081148266792297
22,0.1307496428489685
23,0.1307903528213501
24,0.13243046402931213
25,0.1408698409795761
26,0.1415892094373703
27,0.13489603996276855
28,0.1300102025270462
29,0.14409300684928894
30,0.13525569438934326
31,0.13721317052841187
32,0.1433548927307129
33,0.14294925332069397
34,0.13838888704776764
35,0.1438988596200943
36,0.14233481884002686
37,0.15274262428283691
38,0.15332794189453125
39,0.15090078115463257
40,0.15884152054786682
41,0.157426118850708
42,0.15150660276412964
43,0.1443464457988739
44,0.14454244077205658
45,0.15929004549980164
46,0.14855334162712097
47,0.15922975540161133
48,0.15109574794769287
49,0.14894971251487732
50,0.15150517225265503
51,0.1550440788269043
52,0.15705569088459015
53,0.16478590667247772
54,0.16551101207733154
55,0.15900501608848572
56,0.1672934889793396
57,0.15783271193504333
58,0.16805890202522278
59,0.1732705980539322
60,0.17470476031303406
61,0.1767033487558365
62,0.16955390572547913
63,0.17243152856826782
64,0.1793879121541977
65,0.1595461070537567
66,0.1669195294380188
67,0.17255516350269318
68,0.1713811755180359
69,0.14513906836509705
70,0.15864866971969604
71,0.16873757541179657
72,0.15200576186180115
73,0.15628835558891296
74,0.17205974459648132
75,0.15781059861183167
76,0.17190021276474
77,0.16908791661262512
78,0.17607943713665009
79,0.13517852127552032
80,0.178205668926239
81,0.16758719086647034
82,0.159983292222023
83,0.14994004368782043
84,0.16759634017944336
85,0.156652569770813
86,0.14659500122070312
87,0.14312249422073364
88,0.18590517342090607
89,0.16763818264007568
90,0.16484470665454865
91,0.17398524284362793
92,0.18629437685012817
93,0.19053980708122253
94,0.16710036993026733
95,0.14660602807998657
96,0.17129386961460114
97,0.17486459016799927
98,0.16662472486495972
99,0.15823054313659668
100,0.1804567277431488
101,0.1744096279144287
102,0.1686280369758606
103,0.188382089138031
104,0.16893836855888367
105,0.17603249847888947
106,0.1787196844816208
107,0.18698537349700928
108,0.1694321632385254
109,0.19060972332954407
110,0.17385420203208923
111,0.17409652471542358
112,0.17553649842739105
113,0.19163550436496735
114,0.18504363298416138
115,0.16545474529266357
116,0.17799773812294006
117,0.1811983436346054
118,0.1805591732263565
119,0.15978366136550903
120,0.19084468483924866
121,0.21927082538604736
122,0.18941384553909302
123,0.20829707384109497
124,0.21195630729198456
125,0.1809525489807129
126,0.20112209022045135
127,0.19912709295749664
128,0.20362155139446259
129,0.20586320757865906
130,0.21896624565124512
131,0.21164119243621826
132,0.1938188374042511
133,0.1931547075510025
134,0.19538076221942902
135,0.18851809203624725
136,0.19063234329223633
137,0.1833840012550354
138,0.1624433547258377
139,0.1822502315044403
140,0.18757940828800201
141,0.19924789667129517
142,0.20091906189918518
143,0.19717152416706085
144,0.1971307247877121
145,0.17815296351909637
146,0.20016369223594666
147,0.18139296770095825
148,0.18905708193778992
149,0.21578922867774963
150,0.1956549733877182
151,0.20434799790382385
152,0.18733887374401093
153,0.1985912024974823
154,0.17393024265766144
155,0.1988203525543213
156,0.2133254110813141
157,0.23963336646556854
158,0.20980846881866455
159,0.18163232505321503
160,0.1788041591644287
161,0.18526411056518555
162,0.20035748183727264
163,0.20629450678825378
164,0.20389926433563232
165,0.22414180636405945
166,0.19395500421524048
