30
150
1470
1456
1214
1222
1345
1501
1139
1294
1137
1168
1219
1289
1309
1592
1112
1435
1518
1381
1319
1412
1249
1243
1227
1135
1338
1259
1582
1458
1401
2161
380	391
572	538
350	428
733	822
725	815
750	650
333	373
325	334
92	80
405	434
350	266
362	329
385	467
469	566
680	634
580	497
430	481
745	744
932	1031
717	640
822	838
972	967
308	392
215	145
713	735
209	161
395	484
950	943
778	822
128	50
831	829
34	105
668	671
989	956
65	90
970	896
559	480
308	392
75	29
833	893
852	760
54	64
846	937
510	466
84	107
769	838
995	1056
196	182
905	947
701	627
574	481
188	172
134	212
294	305
968	1014
85	146
987	1071
32	47
46	97
606	638
277	295
941	1008
142	140
327	240
550	583
578	582
904	907
25	107
78	74
662	729
961	1049
869	936
556	615
213	174
60	134
587	533
163	247
818	828
837	825
951	900
595	609
186	259
747	828
778	707
27	9
300	288
12	85
580	649
911	935
969	960
299	363
809	863
515	557
780	814
428	402
493	405
642	676
568	548
854	837
839	803
481	507
333	382
557	475
700	687
900	967
661	627
544	618
769	678
947	1030
243	213
75	142
547	516
159	131
756	748
615	645
51	16
776	783
888	790
226	130
827	767
602	523
954	879
574	640
864	907
650	607
950	949
333	238
730	676
868	858
969	1042
294	338
970	884
409	357
796	870
91	102
834	794
622	698
213	130
779	781
34	99
637	731
493	577
291	223
511	608
548	536
295	238
720	817
206	158
369	317
716	779
