20
60
1705
1477
1438
1399
1356
1314
1023
980
907
822
629
527
482
419
407
303
218
163
137
133
85	353
55	208
233	520
420	619
352	431
275	329
589	696
282	310
275	299
711	752
718	750
610	621
566	569
459	456
644	636
589	569
958	912
682	646
932	877
828	775
603	556
766	668
579	500
678	562
683	535
239	182
528	345
289	176
850	516
795	481
93	353
162	469
203	502
140	328
239	430
334	599
68	99
468	565
281	330
407	471
644	729
760	844
218	238
811	885
872	906
608	591
248	241
424	391
740	644
274	231
877	730
570	472
862	684
781	599
837	627
841	627
876	603
383	250
840	527
563	348
