10
60
3293
2347
2087
2017
1430
1402
1303
1016
330
256
23	402
52	398
150	403
257	534
246	448
225	358
362	522
518	677
491	596
67	81
474	566
584	680
530	586
579	506
245	202
914	720
770	594
635	486
693	522
162	119
895	643
732	521
855	605
712	492
407	266
298	194
905	579
325	201
632	380
860	517
34	275
76	371
70	326
207	435
84	160
196	364
229	396
400	596
285	417
91	130
652	786
670	798
673	733
569	606
510	519
561	569
984	976
816	757
623	522
540	448
962	758
909	705
502	379
777	566
644	467
965	693
947	636
963	624
577	372
858	532
