20
60
1288
1185
1111
1069
1058
990
965
925
823
750
734
716
649
594
381
379
304
250
200
62
2	481
64	905
30	305
95	649
100	579
176	642
315	946
222	642
369	714
206	396
528	995
405	462
280	267
592	560
566	524
964	857
42	35
224	186
941	777
556	405
822	467
998	565
920	493
579	293
814	252
978	274
502	139
900	218
742	125
976	156
140	979
75	431
48	242
293	870
256	675
375	900
250	567
251	562
423	904
196	401
356	694
514	920
80	137
190	323
661	951
663	853
517	660
981	979
736	630
854	719
502	401
651	458
801	466
862	405
165	77
891	404
614	256
847	246
283	58
505	49
