30
90
721
722
863
635
733
759
707
898
651
769
624
720
754
790
622
830
647
843
865
810
783
835
659
732
769
690
850
666
751
1124
293	303
302	312
360	370
300	310
590	600
860	870
483	493
337	347
244	254
593	603
946	956
703	713
253	263
878	888
287	297
287	297
271	281
48	58
713	723
124	134
943	953
596	606
969	979
916	926
819	829
979	989
555	565
293	303
437	447
357	367
204	214
518	528
786	796
950	960
205	215
670	680
22	32
465	475
282	292
664	674
282	292
179	189
164	174
979	989
854	864
981	991
979	989
546	556
536	546
536	546
399	409
52	62
485	495
928	938
502	512
707	717
776	786
127	137
808	818
548	558
253	263
269	279
977	987
822	832
317	327
685	695
117	127
389	399
834	844
689	699
537	547
391	401
856	866
304	314
579	589
458	468
301	311
318	328
606	616
680	690
703	713
98	108
126	136
266	276
582	592
57	67
878	888
260	270
312	322
111	121
