30
60
569
596
441
587
517
460
420
555
475
527
430
459
473
457
518
534
438
464
419
423
503
457
463
476
517
528
528
484
479
1207
831	841
706	716
454	464
207	217
29	39
660	670
507	517
428	438
987	997
343	353
226	236
19	29
710	720
870	880
98	108
53	63
781	791
497	507
414	424
671	681
925	935
940	950
491	501
98	108
554	564
814	824
324	334
397	407
878	888
73	83
669	679
619	629
204	214
765	775
982	992
983	993
367	377
150	160
897	907
265	275
741	751
626	636
266	276
127	137
672	682
373	383
34	44
203	213
643	653
223	233
175	185
984	994
910	920
300	310
752	762
975	985
783	793
383	393
114	124
638	648
