30
90
614
838
629
747
729
629
749
788
833
638
658
808
803
699
682
870
888
858
698
617
649
719
843
667
738
747
676
821
631
1717
544	544
699	699
321	321
485	485
268	268
244	244
817	817
234	234
53	53
496	496
740	740
941	941
940	940
564	564
266	266
894	894
503	503
780	780
625	625
565	565
382	382
89	89
159	159
549	549
470	470
637	637
986	986
363	363
828	828
286	286
256	256
598	598
219	219
783	783
11	11
505	505
74	74
944	944
861	861
66	66
845	845
281	281
105	105
856	856
410	410
724	724
232	232
563	563
795	795
275	275
739	739
306	306
832	832
434	434
636	636
126	126
561	561
716	716
409	409
599	599
824	824
14	14
527	527
291	291
457	457
912	912
783	783
188	188
108	108
350	350
615	615
933	933
223	223
29	29
991	991
105	105
763	763
66	66
199	199
924	924
435	435
816	816
119	119
923	923
969	969
838	838
921	921
175	175
134	134
845	845
