10
60
3613
3408
2279
1324
1211
1054
1024
549
409
335
10	795
15	850
7	289
71	528
96	239
314	683
391	678
383	579
522	766
487	603
698	828
795	932
591	682
845	958
540	589
624	644
451	459
574	566
639	610
801	718
815	711
334	275
352	282
858	589
409	275
551	352
918	420
954	233
438	55
756	85
28	563
57	840
52	383
194	876
306	841
313	837
328	781
417	862
325	570
511	877
167	274
501	740
342	424
232	248
569	608
958	872
998	811
269	218
970	760
857	644
567	407
404	281
714	468
148	68
997	334
719	239
610	140
954	203
930	162
745	93
