20
60
1275
1254
1187
1140
1131
1126
1122
962
768
729
726
713
574
503
427
401
387
358
182
29
4	404
12	412
50	450
60	460
71	471
86	486
89	489
138	538
190	590
264	664
268	668
300	700
337	737
409	809
430	830
509	909
585	985
588	988
591	991
606	1006
619	1019
723	1123
818	1218
839	1239
945	1345
953	1353
958	1358
963	1363
972	1372
979	1379
15	415
23	423
64	464
88	488
89	489
124	524
187	587
193	593
223	623
271	671
285	685
304	704
330	730
495	895
518	918
663	1063
671	1071
675	1075
711	1111
789	1189
826	1226
833	1233
839	1239
856	1256
877	1277
907	1307
923	1323
949	1349
961	1361
965	1365
