10
60
2772
2741
2624
2472
1992
1633
1004
666
555
27
72	434
98	370
101	341
110	308
175	421
302	522
112	190
424	558
318	392
701	782
387	429
660	685
683	684
982	936
592	553
368	337
270	245
969	862
562	487
286	244
874	732
391	319
853	660
635	482
924	698
563	414
915	664
712	487
761	491
565	351
5	312
27	398
86	307
268	463
239	412
431	632
539	657
420	488
783	847
602	642
629	657
656	685
793	817
517	485
614	570
209	190
659	590
657	586
974	863
501	436
851	735
504	426
716	587
807	619
896	661
899	628
878	605
989	652
770	476
698	424
