10
60
2852
2193
2137
1822
1660
1624
1315
844
674
138
156	483
125	372
218	490
139	284
274	555
252	476
293	407
493	663
565	738
467	609
405	465
35	38
777	842
186	201
857	899
524	540
560	573
267	272
462	439
995	808
396	320
714	576
642	474
946	693
642	456
579	387
649	427
305	195
905	569
481	289
49	231
58	147
246	486
256	399
404	598
77	112
405	588
466	599
458	534
401	441
719	773
630	672
979	979
660	603
853	776
951	834
323	269
137	114
920	757
694	559
401	318
904	711
562	438
567	440
900	690
675	508
870	639
242	164
431	288
979	643
