50
500
2329
2525
2815
2423
2542
2377
2274
2182
2194
2779
3134
2964
2619
2357
3169
2584
2261
2208
3119
2331
2314
2783
2249
2875
2200
2165
2437
3059
2553
2996
3029
2167
2532
2678
2160
2886
2450
3062
3047
3097
2913
2729
3159
3017
2230
3071
2664
3039
3156
2939
100	110
999	1009
271	281
255	265
148	158
180	190
631	641
389	399
609	619
827	837
524	534
76	86
937	947
906	916
309	319
475	485
166	176
420	430
586	596
906	916
89	99
605	615
814	824
141	151
937	947
559	569
461	471
744	754
827	837
48	58
856	866
207	217
382	392
155	165
731	741
56	66
952	962
169	179
374	384
364	374
417	427
802	812
402	412
619	629
482	492
268	278
561	571
321	331
788	798
902	912
475	485
264	274
831	841
862	872
499	509
299	309
370	380
603	613
399	409
566	576
443	453
366	376
809	819
65	75
581	591
218	228
56	66
336	346
902	912
772	782
360	370
20	30
345	355
154	164
240	250
533	543
313	323
649	659
970	980
239	249
491	501
835	845
561	571
534	544
608	618
614	624
681	691
761	771
832	842
793	803
899	909
538	548
859	869
625	635
774	784
166	176
338	348
880	890
40	50
733	743
823	833
568	578
761	771
889	899
949	959
379	389
374	384
801	811
985	995
715	725
49	59
992	1002
23	33
817	827
242	252
743	753
955	965
602	612
395	405
927	937
818	828
162	172
361	371
632	642
829	839
933	943
436	446
596	606
782	792
671	681
466	476
56	66
980	990
412	422
329	339
969	979
510	520
826	836
506	516
63	73
247	257
226	236
834	844
800	810
99	109
156	166
933	943
213	223
666	676
740	750
157	167
429	439
506	516
161	171
323	333
527	537
395	405
568	578
173	183
618	628
98	108
731	741
349	359
915	925
616	626
336	346
425	435
602	612
245	255
415	425
906	916
157	167
301	311
29	39
848	858
229	239
211	221
770	780
848	858
943	953
752	762
184	194
985	995
385	395
899	909
87	97
310	320
924	934
689	699
32	42
727	737
117	127
12	22
783	793
464	474
733	743
588	598
468	478
858	868
626	636
945	955
610	620
352	362
646	656
481	491
278	288
221	231
340	350
482	492
314	324
605	615
932	942
536	546
38	48
489	499
230	240
790	800
794	804
935	945
379	389
366	376
982	992
430	440
337	347
99	109
316	326
886	896
998	1008
863	873
113	123
876	886
193	203
328	338
727	737
237	247
133	143
548	558
39	49
504	514
509	519
996	1006
47	57
531	541
992	1002
695	705
713	723
806	816
885	895
720	730
920	930
731	741
319	329
226	236
155	165
220	230
901	911
825	835
373	383
471	481
981	991
587	597
657	667
485	495
935	945
833	843
580	590
199	209
891	901
363	373
788	798
838	848
542	552
423	433
861	871
191	201
972	982
90	100
737	747
542	552
595	605
74	84
656	666
313	323
225	235
249	259
593	603
477	487
742	752
313	323
772	782
222	232
54	64
451	461
808	818
121	131
817	827
773	783
803	813
966	976
400	410
214	224
68	78
923	933
805	815
370	380
315	325
108	118
559	569
985	995
849	859
906	916
213	223
979	989
824	834
327	337
334	344
969	979
291	301
94	104
406	416
549	559
841	851
313	323
200	210
193	203
234	244
585	595
278	288
78	88
483	493
197	207
865	875
624	634
481	491
957	967
710	720
228	238
753	763
772	782
265	275
788	798
835	845
570	580
694	704
311	321
953	963
528	538
854	864
976	986
573	583
636	646
609	619
250	260
727	737
690	700
592	602
904	914
947	957
462	472
125	135
563	573
523	533
473	483
361	371
363	373
956	966
641	651
489	499
87	97
926	936
791	801
699	709
243	253
707	717
812	822
645	655
791	801
212	222
572	582
835	845
212	222
819	829
72	82
709	719
875	885
22	32
472	482
107	117
73	83
965	975
751	761
600	610
836	846
468	478
638	648
36	46
611	621
395	405
304	314
544	554
794	804
469	479
786	796
194	204
457	467
645	655
433	443
954	964
881	891
444	454
215	225
351	361
966	976
702	712
894	904
364	374
745	755
260	270
794	804
562	572
246	256
645	655
964	974
264	274
265	275
365	375
432	442
806	816
668	678
966	976
770	780
713	723
58	68
510	520
422	432
88	98
589	599
993	1003
711	721
957	967
856	866
220	230
236	246
301	311
671	681
794	804
146	156
520	530
985	995
308	318
841	851
832	842
498	508
186	196
182	192
217	227
963	973
154	164
552	562
582	592
131	141
50	60
255	265
273	283
376	386
949	959
387	397
562	572
423	433
147	157
448	458
417	427
698	708
529	539
455	465
495	505
161	171
106	116
516	526
766	776
380	390
973	983
756	766
555	565
994	1004
279	289
31	41
933	943
845	855
211	221
999	1009
82	92
15	25
14	24
640	650
782	792
979	989
334	344
345	355
773	783
