30
60
495
484
532
552
546
516
584
534
530
543
564
610
491
668
513
544
480
621
490
530
670
666
472
572
518
537
518
574
612
1203
695	651
307	212
474	487
840	751
290	202
667	650
31	26
555	465
313	402
502	414
385	478
128	28
742	798
880	929
432	502
703	675
920	939
620	638
569	470
691	759
889	898
843	755
914	990
987	889
370	303
651	697
500	460
751	785
844	766
704	620
297	239
791	742
124	177
854	802
882	824
271	338
850	922
817	849
962	868
621	584
301	355
59	52
327	384
266	214
143	190
707	786
619	572
847	884
406	341
895	900
297	395
364	435
581	575
721	702
92	12
320	339
854	764
739	820
683	622
452	534
