10
60
2490
2419
2246
2140
1909
1784
1171
616
342
100
20	420
43	443
133	533
146	546
227	627
245	645
267	667
326	726
402	802
455	855
509	909
516	916
541	941
555	955
594	994
597	997
602	1002
615	1015
634	1034
634	1034
708	1108
737	1137
820	1220
837	1237
891	1291
903	1303
914	1314
980	1380
983	1383
997	1397
10	410
42	442
60	460
62	462
131	531
218	618
219	619
229	629
234	634
253	653
259	659
260	660
314	714
332	732
410	810
420	820
426	826
427	827
447	847
499	899
553	953
767	1167
810	1210
840	1240
853	1253
887	1287
890	1290
897	1297
917	1317
944	1344
