20
60
1615
1577
1401
1034
1031
973
968
966
956
876
870
664
474
373
272
239
224
116
78
56
9	761
9	386
15	622
97	950
91	857
45	184
136	500
216	470
302	594
387	737
249	426
431	681
482	754
644	889
411	557
733	950
750	876
897	942
828	836
826	827
308	290
664	536
734	552
956	630
879	568
732	343
332	155
72	30
427	129
739	50
97	370
123	440
232	810
182	554
399	783
483	794
410	659
258	309
401	454
128	136
712	682
482	458
435	413
940	884
329	300
683	603
905	739
851	546
644	380
562	272
680	310
942	347
853	297
605	164
862	214
778	188
393	84
659	106
698	105
416	32
