10
60
2543
2480
2355
1897
1500
1380
1160
1069
616
611
44	206
175	464
260	533
284	456
176	281
139	190
261	350
583	739
485	595
207	247
316	354
817	867
559	585
326	338
822	846
199	190
595	551
589	545
717	625
853	733
453	372
716	575
980	783
655	508
428	317
837	586
542	376
433	295
639	431
506	338
6	349
91	362
51	145
69	158
239	399
366	481
585	747
616	759
826	891
815	875
666	714
806	851
205	212
392	400
553	551
747	739
663	634
982	936
211	193
828	731
578	509
921	810
861	741
846	685
867	692
503	401
511	389
434	299
397	265
999	658
