45
225
1119
1058
1365
1180
1157
1229
1090
1283
1209
1144
1473
1345
1346
1274
1352
1270
1305
1241
1350
1434
1328
1404
1061
1042
1214
1330
1290
1466
1083
1294
1221
1217
1012
1144
1429
1315
1256
1361
1355
1262
995
1315
1439
1311
595
110	110
476	476
219	219
898	898
306	306
68	68
985	985
526	526
529	529
221	221
80	80
208	208
827	827
930	930
358	358
827	827
219	219
70	70
67	67
924	924
576	576
406	406
143	143
374	374
21	21
968	968
832	832
556	556
20	20
622	622
940	940
63	63
423	423
875	875
342	342
112	112
183	183
516	516
172	172
623	623
902	902
929	929
782	782
236	236
463	463
141	141
365	365
612	612
249	249
103	103
586	586
996	996
409	409
18	18
329	329
891	891
455	455
372	372
547	547
733	733
841	841
886	886
469	469
302	302
44	44
780	780
873	873
211	211
148	148
346	346
636	636
18	18
207	207
26	26
751	751
739	739
358	358
925	925
419	419
540	540
375	375
445	445
624	624
784	784
596	596
719	719
232	232
625	625
787	787
87	87
40	40
907	907
847	847
862	862
17	17
104	104
114	114
797	797
984	984
964	964
429	429
587	587
340	340
62	62
335	335
686	686
241	241
287	287
567	567
541	541
625	625
368	368
599	599
297	297
857	857
702	702
161	161
354	354
508	508
781	781
318	318
495	495
542	542
820	820
671	671
300	300
732	732
533	533
552	552
771	771
873	873
456	456
99	99
918	918
586	586
26	26
968	968
367	367
533	533
396	396
188	188
970	970
589	589
678	678
562	562
941	941
807	807
470	470
473	473
366	366
131	131
478	478
32	32
954	954
275	275
187	187
54	54
306	306
615	615
632	632
783	783
383	383
442	442
900	900
642	642
518	518
130	130
929	929
300	300
395	395
626	626
163	163
466	466
655	655
282	282
635	635
530	530
655	655
886	886
37	37
24	24
646	646
614	614
655	655
550	550
857	857
206	206
138	138
819	819
499	499
680	680
939	939
990	990
405	405
613	613
976	976
470	470
55	55
205	205
457	457
451	451
211	211
546	546
902	902
829	829
458	458
104	104
424	424
601	601
657	657
483	483
514	514
252	252
657	657
797	797
895	895
83	83
619	619
277	277
121	121
860	860
200	200
584	584
100	100
993	993
