45
225
1096
1116
1196
1339
1405
1288
1127
1201
1296
1519
1519
1582
1214
1309
1559
1533
1389
1305
1197
1407
1320
1278
1157
1571
1230
1622
1582
1382
1616
1208
1248
1492
1163
1607
1423
1429
1565
1612
1499
1568
1365
1607
1174
1307
1022
113	163
245	172
710	682
133	109
129	155
923	860
108	118
683	607
215	281
907	897
100	162
293	340
750	812
339	293
103	129
968	1027
480	418
169	249
256	335
787	768
73	137
909	866
413	426
322	376
112	79
601	541
973	967
933	900
813	907
905	941
952	1033
751	669
547	627
441	518
932	1016
111	107
513	571
877	858
725	792
897	876
358	451
997	1043
218	189
412	510
794	795
415	385
535	550
383	335
743	729
308	213
980	900
552	600
483	459
527	551
471	505
817	859
109	108
72	149
272	241
423	334
232	196
862	878
750	653
885	927
430	400
259	187
117	65
725	703
480	449
506	441
227	194
594	676
542	455
246	278
902	843
186	235
845	925
691	617
527	592
903	1001
884	965
895	880
865	895
995	1053
345	252
825	872
182	266
88	8
617	702
661	573
778	833
723	756
762	667
228	311
59	27
265	303
609	694
352	388
908	905
380	401
695	661
966	1063
848	921
452	430
793	737
352	417
159	113
391	308
913	904
387	418
951	927
991	1069
100	143
559	513
557	457
127	123
129	195
41	99
839	849
382	442
819	834
903	810
919	1006
552	475
414	440
725	705
809	886
434	446
277	216
964	870
215	219
589	684
258	303
698	673
453	443
454	399
543	472
491	418
609	548
290	333
524	529
966	973
576	654
480	471
973	1057
327	427
588	580
835	820
872	934
66	28
485	419
224	184
906	965
631	715
312	319
768	790
688	725
469	526
965	975
200	135
336	422
938	971
296	267
953	860
77	65
526	525
509	482
995	1020
170	254
229	222
880	875
12	12
384	348
807	761
408	315
357	307
512	600
364	421
376	445
937	1009
967	988
993	928
788	847
142	152
596	594
668	619
887	934
840	904
444	387
84	59
872	912
752	839
904	859
634	635
705	729
611	674
858	926
678	768
104	71
884	856
581	502
655	578
393	296
218	299
740	780
732	809
65	149
30	11
153	209
239	203
797	789
761	787
200	169
214	267
969	1053
396	306
928	1017
318	248
281	223
766	845
257	305
658	738
348	289
897	925
902	996
