30
180
1802
1735
1353
1589
1862
1482
1829
1404
1391
1588
1444
1373
1257
1785
1613
1717
1650
1802
1325
1563
1860
1839
1271
1424
1689
1574
1415
1705
1809
990
891	928
688	721
209	247
723	628
557	633
752	758
900	822
430	452
749	779
694	734
268	196
203	163
390	395
674	754
532	567
906	836
699	618
437	525
448	437
452	390
584	575
614	565
78	120
585	673
670	612
390	384
474	543
321	414
621	660
922	950
649	718
816	725
588	642
750	799
301	337
257	282
773	800
212	234
350	364
782	802
970	980
697	617
641	737
725	713
716	674
981	1055
881	921
938	1036
618	647
390	315
585	611
944	879
254	297
418	401
210	236
694	697
306	397
97	188
378	464
219	238
844	821
848	770
102	164
203	191
88	70
465	502
695	752
47	88
368	393
547	640
766	673
690	721
405	401
339	399
718	670
157	105
478	548
149	139
657	739
417	484
183	176
330	313
391	461
818	911
506	425
274	177
709	645
905	991
917	992
369	439
280	346
798	723
909	856
397	367
430	341
975	981
73	153
566	630
126	171
397	452
26	30
305	367
154	184
191	135
728	747
551	633
358	382
985	899
555	618
692	747
906	887
311	401
81	86
264	334
847	859
645	712
303	213
846	752
834	793
268	253
478	549
422	340
564	645
711	759
839	855
300	235
961	939
462	448
565	652
531	622
34	79
288	361
826	830
353	429
883	807
647	610
110	118
876	801
79	8
339	412
113	59
766	753
99	132
327	279
728	699
858	758
555	606
726	733
989	993
423	518
51	26
605	645
332	290
62	98
191	166
335	386
532	476
366	308
436	482
963	1006
195	283
451	355
630	582
836	817
847	907
421	495
577	628
673	725
981	1037
274	257
733	786
839	905
133	211
358	367
978	1030
809	774
369	462
387	306
316	311
561	574
