10
60
1273
1434
1250
1372
1261
1675
1652
1448
1459
2022
107	117
628	638
258	268
683	693
957	967
105	115
910	920
480	490
865	875
423	433
228	238
164	174
490	500
240	250
33	43
336	346
158	168
539	549
219	229
258	268
127	137
781	791
58	68
296	306
348	358
810	820
400	410
928	938
993	1003
57	67
912	922
793	803
431	441
987	997
450	460
445	455
109	119
774	784
613	623
580	590
741	751
909	919
655	665
672	682
447	457
205	215
474	484
163	173
450	460
391	401
506	516
774	784
902	912
651	661
716	726
672	682
96	106
780	790
189	199
326	336
