30
60
432
440
435
465
575
433
450
421
438
396
471
423
578
486
412
436
453
519
407
483
469
447
413
506
570
495
529
571
468
1071
823	823
731	731
626	626
251	251
683	683
297	297
313	313
970	970
859	859
39	39
364	364
18	18
784	784
860	860
861	861
313	313
63	63
691	691
263	263
268	268
368	368
437	437
942	942
290	290
374	374
806	806
147	147
484	484
557	557
929	929
69	69
925	925
166	166
689	689
615	615
535	535
377	377
609	609
581	581
501	501
528	528
287	287
306	306
879	879
739	739
358	358
423	423
768	768
857	857
138	138
181	181
567	567
354	354
393	393
259	259
539	539
251	251
342	342
58	58
679	679
