20
60
1235
1222
1163
1143
997
962
849
829
807
747
725
572
511
503
497
403
399
308
229
175
100	658
145	827
141	513
249	613
234	548
238	552
365	762
495	934
334	524
694	968
437	583
329	409
625	744
747	858
63	68
787	793
864	842
649	533
977	802
574	453
445	310
661	431
300	169
867	463
937	485
485	174
727	217
909	242
670	124
896	58
73	738
97	876
166	984
176	943
67	331
168	696
175	578
147	430
347	927
258	664
134	295
325	654
366	721
543	979
433	366
270	220
280	228
593	446
516	388
906	629
930	640
816	534
960	539
198	99
801	387
334	152
575	242
847	305
319	65
811	63
