,0
0,0.13871818780899048
1,0.1379930078983307
2,0.13743945956230164
3,0.1370239555835724
4,0.13668778538703918
5,0.14090506732463837
6,0.13614052534103394
7,0.13642433285713196
8,0.13613685965538025
9,0.13556775450706482
10,0.13621120154857635
11,0.1357867419719696
12,0.13567636907100677
13,0.13615290820598602
14,0.1370575875043869
15,0.13718858361244202
16,0.1411404013633728
17,0.13265100121498108
18,0.13263428211212158
19,0.13313594460487366
20,0.13281916081905365
21,0.1334175020456314
22,0.13232937455177307
23,0.13760270178318024
24,0.1422375738620758
25,0.13409768044948578
26,0.1423301100730896
27,0.13284260034561157
28,0.14242485165596008
29,0.13297869265079498
30,0.13672500848770142
31,0.13423925638198853
32,0.1337328851222992
33,0.14250114560127258
34,0.1364545226097107
35,0.13896632194519043
36,0.1422513723373413
37,0.13927561044692993
38,0.1401233971118927
39,0.14259690046310425
40,0.14750543236732483
41,0.14427225291728973
42,0.13918903470039368
43,0.14964130520820618
44,0.14654432237148285
45,0.13473182916641235
46,0.1485770344734192
47,0.13930603861808777
48,0.14431650936603546
49,0.1524374932050705
50,0.14347004890441895
51,0.1483633816242218
52,0.16114607453346252
53,0.149806946516037
54,0.16054469347000122
55,0.1428682804107666
56,0.15589182078838348
57,0.16196714341640472
58,0.15968894958496094
59,0.14866743981838226
60,0.15020015835762024
61,0.15704160928726196
62,0.15804757177829742
63,0.16105151176452637
64,0.15704290568828583
65,0.15435124933719635
66,0.1683771312236786
67,0.1603323221206665
68,0.16094383597373962
69,0.16404345631599426
70,0.14635580778121948
71,0.1462058424949646
72,0.16574673354625702
73,0.16087129712104797
74,0.16056495904922485
75,0.16809812188148499
76,0.15767517685890198
77,0.15689760446548462
78,0.15769784152507782
79,0.1619376540184021
80,0.15352687239646912
81,0.15180610120296478
82,0.1632496565580368
83,0.1597728133201599
84,0.15195953845977783
85,0.1600787341594696
86,0.1787879765033722
87,0.16130907833576202
88,0.1555365025997162
89,0.1488545686006546
90,0.16417117416858673
91,0.15886691212654114
92,0.16070571541786194
93,0.15788935124874115
94,0.15362147986888885
95,0.17667452991008759
96,0.15139442682266235
97,0.17267557978630066
98,0.15781083703041077
99,0.16248971223831177
100,0.16335177421569824
101,0.15843430161476135
102,0.16494497656822205
103,0.15605750679969788
104,0.16028307378292084
105,0.15869127213954926
106,0.15248218178749084
107,0.15275560319423676
108,0.16408640146255493
109,0.1548786163330078
110,0.15800350904464722
111,0.15768857300281525
112,0.1571463942527771
113,0.1416180282831192
114,0.16017886996269226
115,0.15068387985229492
116,0.15601752698421478
117,0.15076953172683716
118,0.1571461707353592
119,0.1469939947128296
120,0.1528722643852234
121,0.14704367518424988
122,0.14941507577896118
123,0.1471395492553711
124,0.15016934275627136
125,0.15313710272312164
126,0.15781241655349731
